Name,WISE_ID,RA,DEC
AWI0005br8,J181553.34+230032.5,273.9722926,23.00905956
AWI0005cq8,J181630.96+380937.8,274.1290049,38.1605036
AWI0005d6b,J181703.92+643354.9,274.2663727,64.56526456
AWI0002af4,J181731.75-070350.2,274.3822917,-7.063944444
AWI0005xm7,J181834.01-534857.2,274.6417872,-53.81591923
AWI0001zn0,J181836.14-090851.1,274.6493014,-9.146286646
AWI0005d6h,J181908.03+713104.2,274.7835538,71.51801241
AWI0002lwl,J181938.34-025903.2,274.90975,-2.984222222
AWI0002lwt,J181944.62-015207.6,274.9359167,-1.868777778
AWI0005brq,J181949.03+310841.7,274.9543138,31.14494944
AWI0001zr8,J182100.90-063316.6,275.25375,-6.554611111
AWI0002lyb,J182126.20-000021.1,275.3591667,-0.005861111
AWI0002akj,J182221.59-041128.7,275.5899583,-4.191305556
AWI0005l2z,J182331.89+014627.3,275.8829083,1.7742672
AWI0002m0f,J182343.02+002748.7,275.9292845,0.4635343
AWI00059ic,J182513.39+163008.3,276.305629,16.502384
AWI0005z0v,J182519.61-661156.0,276.3317457,-66.1989042
AWI0001zxi,J182522.81-053959.0,276.3427003,-5.664872635
AWI0002m2c,J182531.20+010021.9,276.380107,1.006229
AWI0001li2,J182620.23-073946.9,276.5843298,-7.6630474
AWI0005z0x,J182655.36-761250.1,276.7306804,-76.2139385
AWI0002001,J182717.07-041838.0,276.821239,-4.310563
AWI0002m4k,J182749.85+001159.8,276.9577377,0.199966487
AWI0005zop,J182806.48-842314.2,277.0273793,-84.38730441
AWI0002m59,J182821.60+000016.1,277.090026,0.0044765
AWI0005l64,J182833.51+045055.1,277.139707,4.848682
AWI0002aq9,J182914.78-000424.1,277.3115943,-0.0733712
AWI0002m60,J182915.10+005212.0,277.3129309,0.8700191
AWI0002aqn,J182950.37+000846.6,277.4599124,0.1462979
AWI0005d6u,J183052.90+631032.7,277.7204037,63.17577503
AWI000205u,J183059.78-031652.2,277.7491223,-3.2811739
AWI0002at9,J183334.49+003421.9,278.3937155,0.5727769
AWI000165h,J183337.36-054841.0,278.4056974,-5.811414
AWI0005l9w,J183427.81+124227.5,278.6147888,12.71063933
AWI0005cr4,J183456.38+420202.7,278.7349602,42.03410243
AWI00059mc,J183531.80+185704.6,278.8825151,18.9512944
AWI00059mg,J183536.90+204603.3,278.9037549,20.7676039
AWI0005cr7,J183735.42+475853.6,279.397642,47.98160422
AWI00020es,J183735.97+010414.1,279.399875,1.070583333
AWI00059o0,J184021.75+260751.1,280.0906688,26.13088963
AWI0005xq4,J184040.03-412837.3,280.1700276,-41.47731999
AWI00065pi,J184053.12-303950.9,280.2213333,-30.66413889
AWI0001mea,J184109.24+013112.0,280.288555,1.52004
AWI0001mem,J184117.55+000531.4,280.323125,0.092055556
AWI0005bud,J184141.31+313703.4,280.4221718,31.61763748
AWI00020m1,J184326.41+034707.9,280.860018,3.785531
AWI0001mkz,J184447.27+031504.6,281.1969583,3.251277778
AWI0005z23,J184500.97-682358.6,281.2540975,-68.39962002
AWI0005u2d,J184540.73-185736.7,281.4196844,-18.9602055
AWI00065we,J184629.52-341922.0,281.623,-34.32277778
AWI00020pn,J184646.07+062523.8,281.6919662,6.4232976
AWI0001mpc,J184650.98+033932.8,281.7124167,3.659111111
AWI00020q4,J184712.81+062352.1,281.803375,6.397805556
AWI0005xrg,J184719.03-373255.5,281.8293296,-37.54879584
AWI0001mqy,J184741.57+042131.9,281.9232083,4.358861111
AWI0001mrl,J184808.27+034418.6,282.0344583,3.7385
AWI00020r3,J184810.98+055302.0,282.04575,5.883888889
AWI00020rf,J184818.21+070120.2,282.0758717,7.0223047
AWI0001msu,J184835.72+045512.0,282.1488333,4.92
AWI0003ylb,J184856.20-064727.1,282.2341678,-6.7908822
AWI00065z2,J184922.57-271917.5,282.3440545,-27.3215302
AWI00020sy,J184946.21+074048.6,282.4425486,7.6801706
AWI00020t7,J184955.71+072332.4,282.4821596,7.3923556
AWI00065zp,J185003.10-331822.3,282.5129167,-33.30619444
AWI00020th,J185005.38+072624.8,282.5224167,7.440222222
AWI0001mvf,J185028.65+051647.0,282.619375,5.279722222
AWI0001mvm,J185036.82+060728.9,282.6534167,6.124694444
AWI0002mmd,J185109.94+135039.5,282.7914309,13.8443169
AWI00020uk,J185116.49+074825.5,282.8176749,7.804891293
AWI00020up,J185119.94+075453.6,282.8330833,7.914888889
AWI000660z,J185120.68-232809.3,282.8361667,-23.46925
AWI0005z2p,J185156.59-575605.4,282.9858351,-57.93489582
AWI000661s,J185212.25-254747.0,283.0510725,-25.7963941 
AWI00020wq,J185253.02+072724.2,283.2209167,7.456722222
AWI0001n08,J185320.00+052315.3,283.3338977,5.38763968
AWI0005z2v,J185409.16-471547.6,283.5382446,-47.26327755
AWI0005z2w,J185432.43-495245.0,283.6351812,-49.87919214
AWI000664x,J185541.91-242439.5,283.924378,-24.411372
AWI00059s1,J185623.30+291342.6,284.0971013,29.2285094
AWI0001n5y,J185626.29+080755.9,284.1095417,8.132194444
AWI0002mpy,J185700.08+160626.1,284.2503613,16.10724043
AWI00059sj,J185807.81+294944.3,284.5325533,29.8289947
AWI00059t0,J190021.32+283001.6,285.0888546,28.5004518
AWI000216e,J190107.28+121214.7,285.2803561,12.2041009
AWI0005xvl,J190206.79-362142.1,285.5283231,-36.36174388
AWI0005bvj,J190207.41+404356.3,285.5309068,40.73230182
AWI0005xvo,J190227.09-365813.5,285.6129318,-36.97046033
AWI00059tk,J190320.95+360615.1,285.8372983,36.10418357
AWI0005z3t,J190351.76-463255.1,285.9656721,-46.54866826 
AWI0005lpj,J190431.73+260912.1,286.1337838,26.15048214
AWI0005lq1,J190546.69+224018.7,286.4445687,22.6718639
AWI00059ub,J190727.25+311033.4,286.8635494,31.1759573
AWI0005xx8,J190735.23-355651.4,286.8968252,-35.94762736
AWI0002my7,J190759.28+211226.0,286.9970044,21.2072398
AWI00017os,J190901.24+110641.3,287.2551952,11.11148494
AWI0005cs0,J190945.80+655842.8,287.4408918,65.97863611
AWI0003zna,J191022.32+043842.7,287.593,4.65194444
AWI0003k7p,J191056.89+050928.1,287.7370417,5.157805556
AWI0005ls3,J191214.57+314720.6,288.0607255,31.7890719
AWI0005cs4,J191443.44+651622.2,288.6810465,65.2728428
AWI00059v6,J191512.13+394250.4,288.800565,39.71399961
AWI00066en,J191619.65-163409.6,289.081856,-16.569382
AWI0005zpw,J191700.52-651340.0,289.251926,-65.22767
AWI00059vy,J191845.28+371449.2,289.6886707,37.24701318
AWI00021mi,J191851.04+203632.4,289.7126667,20.609
AWI0005z58,J191852.43-392054.0,289.7185162,-39.34836844
AWI00059w0,J191859.49+443343.7,289.7478956,44.56214179
AWI00021ms,J191912.23+194133.3,289.8009583,19.69258333
AWI0002bme,J191948.00+221745.9,289.9500196,22.29605941
AWI00066gm,J191954.47-143744.0,289.976664,-14.628981
AWI0005lu9,J192011.35+320151.4,290.0502422,32.03008447
AWI0001o6v,J192012.95+200302.2,290.0539583,20.05061111
AWI00021nq,J192021.33+210651.3,290.088875,21.11425
AWI000336m,J192030.87+111754.5,290.1286361,11.2984719
AWI0005luf,J192041.09+293020.0,290.1712142,29.50554437
AWI00021o7,J192054.30+221155.4,290.2262537,22.19874214 
AWI0001o7u,J192056.50+185309.5,290.2354253,18.88594787
AWI0005lum,J192117.71+302340.2,290.3238007,30.3945252
AWI0003kh7,J192135.11+105127.3,290.3963094,10.8575581
AWI00059wr,J192215.73+370338.6,290.5655472,37.0607485
AWI00066ig,J192337.01-083148.3,290.904666,-8.530199
AWI00021pz,J192343.79+223352.2,290.9324958,22.56450638
AWI00021q7,J192353.45+233357.4,290.9727179,23.56592975
AWI00059x3,J192430.62+371115.8,291.1276116,37.18773759
AWI0005z61,J192559.87-391940.6,291.4980812,-39.32592425
AWI00021rx,J192626.82+235637.4,291.6117458,23.9437286
AWI0001oek,J192708.05+224622.5,291.783549,22.7729392
AWI00018c6,J192817.87+194440.7,292.0744918,19.7446404
AWI0005y1p,J193002.16-155832.2,292.5090233,-15.97566885
AWI0005bx9,J193218.30+563533.1,293.076491,56.592551
AWI00054g5,J193304.43+200405.6,293.268477,20.0682259 
AWI0005z7b,J193505.37-313633.6,293.772425,-31.60943252
AWI0005z7b,J193505.37-313633.6,293.772425,-31.60943252 
AWI0005zr3,J193829.19-655451.2,294.621702,-65.91420705 
AWI0005lzk,J194114.99+420829.9,295.3124888,42.14164864
AWI00059zb,J194212.05+522926.3,295.55,52.90712
AWI0005zrc,J194241.45-460250.2,295.6727753,-46.04731923
AWI00059zt,J194550.99+514955.2,296.4624711,51.8320108
AWI0005m1a,J194901.77+453857.5,297.2574038,45.6493095
AWI0005y65,J195232.21-035516.2,298.1342114,-3.9211729
AWI0005a0l,J195414.29+542103.7,298.559574,54.35102156
AWI000227n,J195428.60+350817.1,298.6191667,35.13808333
AWI00066uw,J195441.56+005156.4,298.673137,0.86574
AWI0003bu5,J195511.22+263458.7,298.7967948,26.58298568
AWI0005by5,J195643.28+652946.7,299.1803649,65.49632718
AWI0002nht,J195817.60+392245.4,299.5733653,39.3792842
AWI0002nhu,J195817.60+424423.8,299.573361,42.7399551
AWI0005a13,J195841.15+532502.5,299.671498,53.41735601
AWI0005y77,J195849.70-043710.1,299.7043588,-4.620206403
AWI0002nk5,J200314.46+434525.5,300.8102898,43.757104
AWI0005502,J200430.06+322125.9,301.1252666,32.3572041
AWI0005a27,J200837.44+555845.4,302.1513409,55.97727642
AWI0005zac,J200902.47-080009.1,302.260325,-8.0025317
AWI0004132,J200939.71+274527.3,302.4154583,27.75758333
AWI0004mwu,J200947.06+255021.7,302.4460833,25.83936111
AWI000413c,J201023.39+282213.3,302.5974888,28.3703745
AWI0005y9a,J201216.27+011351.6,303.0678162,1.230991082
AWI000414f,J201228.07+285357.9,303.1169583,28.89941667
AWI0003l5m,J201254.72+310556.9,303.2280058,31.0991428
AWI0001pf6,J201304.82+382852.9,303.2701,38.4813801
AWI0005a2k,J201331.12+560049.2,303.3796885,56.0136926
AWI0002c7c,J201443.80+425604.9,303.6825,42.93469444
AWI0001pge,J201457.35+395754.0,303.7389573,39.96499718
AWI0005a30,J202052.79+631956.6,305.219966,63.332361
AWI0005ya2,J202054.78+002948.7,305.2282715,0.496869495
AWI0003l8u,J202254.01+341317.7,305.7250464,34.2216056
AWI0003c72,J202347.84+360148.8,305.9493397,36.0302321
AWI0005bz0,J202348.00+693540.2,305.950007,69.594619
AWI0002cav,J202359.31+452611.8,305.9971309,45.436637
AWI0005zb4,J202420.00+001658.5,306.083374,0.282932
AWI0005yan,J202449.08+031547.1,306.204479,3.263032
AWI0005a38,J202501.66+611753.6,306.2569387,61.29823132
AWI0005man,J202547.03+504704.9,306.445989,50.78469401
AWI0005yav,J202649.86+085357.1,306.7077629,8.899186844
AWI0005bz3,J202659.12+722307.5,306.7463003,72.3854175 
AWI0005yax,J202715.63+065705.7,306.8151296,6.951591918
AWI0004dyu,J202820.05+325854.9,307.0835452,32.9819225
AWI00061zh,J202857.11-484128.9,307.2380385,-48.69141402 
AWI0005bzb,J202950.10+680520.5,307.4600869,68.0889775
AWI0005yb5,J203016.62+123628.5,307.56929,12.6079493
AWI0004dzl,J203145.10+342201.4,307.9379222,34.3670764
AWI0002o2h,J203159.77+493118.1,307.9990311,49.5216903
AWI00061zv,J203214.70-715151.5,308.0613646,-71.86437959
AWI0005mbn,J203243.93+530130.4,308.1831033,53.02513042
AWI0005bzi,J203354.72+714957.5,308.4780327,71.83264439
AWI0005ybi,J203449.13+132752.7,308.774773,13.46467778
AWI0005a3u,J203457.20+640616.6,308.7383354,64.1046293
AWI0005ybj,J203501.98+122835.6,308.7582931,12.47656967
AWI0006203,J203555.15-543614.5,308.9798286,-54.6040303
AWI0005ybq,J203708.33+152351.9,309.2847193,15.3977699
AWI0006207,J203711.08-650159.9,309.2960365,-65.0332784
AWI0005ybz,J203918.35+092202.3,309.827087,9.367397
AWI0005a4a,J204005.70+632858.0,310.0225437,63.48513939
AWI0001po3,J204015.96+461401.6,310.0665,46.23377778
AWI0005vtu,J204018.46+254720.8,310.0766957,25.78694036
AWI0004e27,J204101.47+363800.9,310.256125,36.63358333
AWI0005a4c,J204101.51+651707.1,310.2563244,65.2853056
AWI0002o5q,J204109.10+521801.3,310.2879191,52.3003704
AWI0002cgm,J204204.41+491817.5,310.5183964,49.3048856
AWI0005ycb,J204211.18+113007.9,310.5466187,11.50222253
AWI0005a4f,J204213.81+603228.3,310.5575681,60.5412178
AWI0005a4g,J204304.11+641916.0,310.76717,64.32111051
AWI00055c2,J204502.35+430520.6,311.259833,43.0890562
AWI0005zc7,J204542.58+042142.9,311.427423,4.361917 
AWI0005a4m,J204719.67+601213.8,311.831983,60.2038337
AWI0005aal,J204723.59+434439.7,333.1787025,70.15961829
AWI00022rq,J204815.60+492838.8,312.065,49.7744444
AWI00055cx,J204850.71+434949.6,312.2112942,43.830458
AWI000620z,J204850.72-591404.2,312.2114584,-59.2345698
AWI00019aa,J204907.37+455517.9,312.2807151,45.9216572
AWI0005bzz,J205006.09+752134.7,312.5254102,75.3596522
AWI0005a4q,J205009.12+651544.6,312.5380444,65.26241604
AWI0005a4r,J205020.63+630840.0,312.586247,63.144499
AWI0006744,J205038.58+224349.4,312.660753,22.730472
AWI0005mdd,J205050.10+572820.3,312.7087856,57.47216334
AWI0006215,J205131.01-154857.7,312.879225,-15.8160459
AWI00041ja,J205142.27+402858.2,312.9261231,40.4828219
AWI0005c01,J205143.50+730449.3,312.9313414,73.08039448
AWI00019ax,J205157.35+464405.2,312.9891909,46.73158396
AWI0001psc,J205325.54+481603.0,313.3564805,48.26752246
AWI0005a4z,J205347.64+681803.9,313.4485236,68.301085
AWI0003ccn,J205503.01+441052.0,313.762581,44.181118
AWI000621d,J205524.07-322601.3,313.850332,-32.433708
AWI0005c07,J205602.95+741343.3,314.0122957,74.2287075
AWI00019bk,J205609.52+471216.1,314.0396878,47.2044994
AWI000674i,J205647.66+261922.0,314.198538,26.322782
AWI0005d7g,J205722.53+870157.8,314.3443084,87.03273847
AWI0005yd0,J205729.81+202244.6,314.3742128,20.37906842
AWI0005c0b,J205902.82+754529.3,314.7617675,75.7581604
AWI0001puf,J205933.72+494623.7,314.8905,49.77325
AWI0005ctb,J205959.82+781523.1,314.9993831,78.25644152
AWI0001puu,J210055.00+494915.1,315.2291705,49.8208858
AWI0001puz,J210120.34+502008.0,315.3347834,50.33555906
AWI0005c0f,J210129.34+770237.3,315.3707444,77.04369987
AWI0005c0g,J210131.53+734616.9,315.3813787,73.7713693
AWI00055fl,J210157.44+470109.9,315.489238,47.01947
AWI0001pvg,J210234.29+505051.0,315.6428974,50.8475171
AWI0005zcx,J210240.31+113925.4,315.6679587,11.65709213
AWI00022wc,J210335.04+522358.0,315.8960358,52.3994474
AWI0002ckh,J210341.16+535123.3,315.9215,53.85647222
AWI0004e6p,J210353.10+410136.3,315.9712514,41.0267647
AWI0005c0l,J210406.15+771756.9,316.0256385,77.2991499
AWI0005c0n,J210425.31+733100.4,316.1055211,73.5167894
AWI0005mf1,J210625.29+592621.0,316.6054337,59.43915545
AWI0004n4l,J210725.44+402102.1,316.856,40.5058333
AWI0002o9g,J210805.95+570209.1,317.0247917,57.03586111
AWI0005c0t,J210853.19+711402.3,317.2216655,71.23397779
AWI00019d1,J210900.90+494423.3,317.2537586,49.73980579
AWI0006222,J210916.04-001405.6,317.316814,-0.234913
AWI0003cex,J210942.65+463535.9,317.4277586,46.59331542
AWI0002o9q,J210952.58+565144.6,317.4690833,56.86238889
AWI00062eb,J211010.01-432258.0,317.5417481,-43.38278216
AWI0002o9w,J211110.92+553944.5,317.7955263,55.6623637
AWI0004y8u,J211111.93+402533.4,317.7997232,40.42594108
AWI000675b,J211123.72+332905.0,317.8488697,33.4847361 
AWI0001pyi,J211214.50+514742.0,318.0604611,51.79499496
AWI0005c0w,J211223.57+751705.4,318.0983344,75.28487278
AWI0005ydh,J211311.80+202940.1,318.2992018,20.49447318
AWI0005mg3,J211500.50+594758.2,318.7519626,59.79953252
AWI00062ef,J211511.12-580442.6,318.7963826,-58.0785288
AWI0005a6o,J211603.04+685452.0,319.0127074,68.91447188
AWI0005mgi,J211655.82+611009.5,319.2325894,61.1693156
AWI0004n5d,J211733.82+432119.7,319.3909299,43.3554759
AWI000622a,J211800.53-644054.0,319.500982,-64.681539
AWI0004y9e,J211905.70+411326.7,319.7737661,41.224087
AWI00022z7,J211917.81+542453.3,319.8242083,54.41480556
AWI00055hw,J211941.78+501026.6,319.9241086,50.1740792
AWI0003lhw,J211944.27+464815.1,319.9344563,46.8042031
AWI0005c11,J212021.39+722035.6,320.0890334,72.34318837
AWI0002ob6,J212039.31+571637.7,320.1637917,57.27713889
AWI0005vxz,J212122.66+373526.6,320.3444302,37.590742
AWI00055i2,J212150.39+503727.2,320.4599583,50.62422222
AWI0005a70,J212209.46+692216.6,320.5394369,69.3713008
AWI0005a71,J212239.39+692340.9,320.6641729,69.3946948
AWI000675x,J212436.24+335001.6,321.1510381,33.8337806 
AWI0005c17,J212601.08+723453.8,321.5045391,72.58164702
AWI0005vyg,J212617.91+404550.1,321.5746419,40.7639303
AWI0002cms,J212645.14+570117.2,321.6880833,57.02144444
AWI0002ocf,J212720.35+591003.8,321.834885,59.1677467
AWI0001q16,J212742.22+534949.4,321.9259167,53.83038889
AWI0002ocs,J212859.65+590209.3,322.2486169,59.0359344
AWI0005vyx,J212959.78+413037.3,322.4990869,41.51035258
AWI00062ew,J213007.82-515358.5,322.5325907,-51.8996071
AWI0005vza,J213333.47+393553.6,323.3895183,39.5982404
AWI000230p,J213343.17+563021.1,323.429875,56.50586111
AWI0002coc,J213519.16+573638.1,323.8298475,57.61058366
AWI0002coh,J213606.62+574824.0,324.0276005,57.8066763
AWI0005ye6,J213624.86+290226.9,324.1036137,29.04082842
AWI0003ch2,J213743.34+512958.2,324.4306313,51.4995225
AWI0005a8i,J213758.30+673304.6,324.4929197,67.5512922
AWI0002cox,J213923.42+583433.4,324.8475865,58.5759673
AWI0005zvb,J213929.44+120404.8,324.8727068,12.06802027
AWI0005yeb,J213936.94+314431.0,324.903916,31.741961
AWI00019ga,J213938.44+540147.8,324.910215,54.0299417
AWI0005a8w,J214014.31+662726.2,325.0596307,66.4572923
AWI0005vzt,J214029.49+413948.8,325.1255367,41.66626117
AWI0005a91,J214055.30+663127.1,325.2304292,66.5242153
AWI0005a92,J214100.01+663156.1,325.2500499,66.5322544
AWI000676v,J214217.20+391857.6,325.5716667,39.316
AWI0005yef,J214219.34+302844.4,325.5806146,30.4790034
AWI000232v,J214228.70+581326.7,325.6195833,58.22408333
AWI0006234,J214240.88-003716.9,325.6703545,-0.621378654
AWI0005w04,J214343.63+411713.1,325.9318288,41.2869831
AWI0002cpx,J214457.32+583448.3,326.2389037,58.58010831
AWI0004yb0,J214502.02+450210.2,326.2584167,45.03616667
AWI0001q3p,J214537.00+570201.1,326.4041866,57.0336533
AWI0002oe7,J214622.33+623151.8,326.5930375,62.5310641
AWI00062fe,J214724.82-043631.3,326.8534397,-4.6087083
AWI0005w0f,J214741.12+440039.3,326.9213148,44.01089903
AWI0005a9j,J214744.94+725746.2,326.9368383,72.96589871
AWI0005yel,J214823.51+324746.2,327.0979898,32.79618558
AWI00019h2,J215050.42+552659.2,327.7100771,55.44977583
AWI0001q4v,J215126.39+572455.4,327.8599583,57.41538889
AWI0005w0q,J215140.08+432639.8,327.9170317,43.4443929
AWI0001q4z,J215217.48+570347.8,328.0728333,57.06327778
AWI0000phs/AWI00062fh,J215221.25-031028.9,328.088524,-3.174687
AWI0005a9p,J215237.93+723429.1,328.1580719,72.574775
AWI0005a9q,J215256.86+711707.9,328.2369167,71.28552778
AWI0005a9r,J215305.45+682955.0,328.2727792,68.49865224
AWI0005mjw,J215514.19+654327.6,328.8092403,65.72432924
AWI0005a9u,J215535.68+691506.8,328.8988401,69.2518542
AWI0005zvh,J215543.41+170632.2,328.9309115,17.10893571
AWI00019hb,J215604.19+561712.2,329.0175214,56.2867022
AWI0003lje,J215622.44+522226.4,329.0935,52.374
AWI0005a9v,J215628.75+674721.6,329.1198161,67.7893544
AWI0004ybn,J215702.83+482249.9,329.261825,48.38049578
AWI00062fo,J215739.35-083351.4,329.413996,-8.5642931
AWI0005c1g,J215832.81+802016.1,329.6368779,80.33781339
AWI000235i,J215916.77+594156.6,329.8198861,59.699062
AWI00062fq,J215947.70-593411.9,329.9487642,-59.56999818
AWI0005ze7,J220018.98+254114.4,330.0791004,25.68733475
AWI000677u,J220248.46+400347.9,330.7019103,40.06331
AWI0005mkm,J220249.60+660351.6,330.7067654,66.06437126
AWI0001q6j,J220330.06+582804.2,330.8753211,58.4678381
AWI0005aa5,J220404.34+732752.0,331.0172396,73.46432283
AWI0005w1d,J220416.20+442446.3,331.0675221,44.41285332
AWI0005w1h,J220503.97+444543.7,331.2666448,44.76214919
AWI0002360,J220614.20+600204.6,331.5591901,60.0346145
AWI0004yc1,J220650.11+481440.2,331.708826,48.244512
AWI0001q74,J220733.48+582224.7,331.8895081,58.3735336
AWI00019i2,J221055.01+575629.4,332.7293783,57.94153913
AWI0002ofx,J221127.60+623158.5,332.8650655,62.53291639
AWI0005aan,J221341.86+732341.5,333.4244674,73.3949222
AWI0005aap,J221513.24+711142.2,333.8051984,71.19506557
AWI0005w1y,J221534.57+450544.2,333.8982191,45.09431591
AWI0002376,J221537.72+603515.4,333.9072071,60.5876322
AWI0002377,J221553.12+603647.0,333.9712917,60.6130825
AWI0005cti,J221633.82+843015.7,334.1411403,84.50435739
AWI0005w20,J221727.77+453519.0,334.3687484,45.5896693
AWI00034i8,J221857.94+551829.2,334.7414094,55.3081414
AWI0002381,J221913.72+613745.6,334.8071766,61.62935943
AWI0005c1o,J222202.37+792327.9,335.5099029,79.3910997
AWI000238u,J222300.37+615721.2,335.751582,61.95589284
AWI0005w29,J222412.79+484918.7,336.0533283,48.82186995
AWI0005abb,J222653.92+733429.0,336.7247627,73.57472611
AWI0005abf,J222753.27+704806.0,336.972071,70.801619
AWI000239o,J223032.64+613725.4,337.6360083,61.6237253
AWI0005w2p,J223254.86+492209.7,338.2286318,49.36935359
AWI0005yfm,J223327.05+395421.0,338.3627478,39.905843
AWI0005c1s,J223339.43+772230.5,338.4144654,77.37516793
AWI0005yfu,J223445.16+375006.0,338.6881887,37.83499826
AWI0005mnr,J223446.20+691207.7,338.6925332,69.20213998
AWI0005mnu,J223502.94+674315.9,338.7622956,67.72110229
AWI0005yfy,J223509.50+401402.4,338.7895956,40.2340052
AWI0005zej,J223537.54+313810.0,338.9064426,31.63612144
AWI0005c1u,J223544.49+781432.0,338.9354515,78.24224963
AWI0005abt,J223605.59+751832.4,339.0233083,75.3090248
AWI0005yge,J223652.37+391525.9,339.2181962,39.25722232
AWI0005mo4,J223707.17+694236.8,339.279909,69.71024922
AWI0005ygi,J223713.05+395226.2,339.3044276,39.87392549
AWI0005ygp,J223752.48+390923.0,339.4690583,39.156495
AWI0005ygq,J223754.20+404935.3,339.4758237,40.82647224
AWI0005mo6,J223805.97+690846.1,339.5249208,69.1461389
AWI0005abx,J223815.23+750720.4,339.5634728,75.1223497
AWI0005aby,J223818.71+751153.7,339.5779954,75.1982679
AWI00055ms,J223824.11+583941.9,339.6004661,58.6616744
AWI0001q9h,J223858.19+613524.2,339.74258,61.590057
AWI0006796,J223939.58+421203.5,339.9150108,42.2009786
AWI0002cw2,J223957.89+633447.1,339.991308,63.57977427
AWI0005c1w,J224045.24+780119.6,340.1886169,78.0221217
AWI00062ke/AWI0000gjb,J224206.62-032824.4,340.527639,-3.473472
AWI0005ac9,J224240.05+750507.6,340.6669778,75.0854453 
AWI00062o7,J224303.82-212609.8,340.7659724,-21.43608004 
AWI0001qa9,J224417.29+612624.8,341.0720768,61.4402307
AWI0005w31,J224435.75+495818.9,341.1467631,49.97240898
AWI0005moe,J224451.94+680508.8,341.2164032,68.0857392
AWI0002ooy,J224515.51+653347.7,341.3146523,65.56326087
AWI0003lkw,J224613.33+570942.2,341.5556104,57.16175176
AWI0005acl,J224908.16+733627.5,342.2841212,73.60765365
AWI0002opj,J224952.84+654925.9,342.4701865,65.8238641
AWI0005yh7,J224956.99+411409.0,342.4875041,41.23583776
AWI0005yh8,J225149.43+411846.6,342.9560231,41.31295585
AWI000679m,J225249.36+463254.2,343.205725,46.5483775
AWI0005acx,J225308.51+750222.8,343.285515,75.03971849
AWI0002opu,J225419.82+672007.0,343.5826177,67.335278
AWI0001qcv,J225427.67+624912.6,343.6153124,62.8201789
AWI0005moy,J225525.03+701749.9,343.8543,70.29721
AWI0002opw,J225639.94+654641.9,344.1664214,65.7783136
AWI0005mpg,J230232.70+692105.1,345.6363606,69.3514556
AWI0005w3w,J230440.77+491947.9,346.1699946,49.32999678
AWI00062gs,J230533.05+145732.5,346.3877631,14.9590517
AWI0001qf8,J230632.93+623117.7,346.6372203,62.5215975
AWI0001qf9,J230638.24+623204.1,346.6593525,62.5344812
AWI0002cyt,J230757.32+645537.3,346.9888676,64.9270389
AWI0002orf,J230955.83+671431.5,347.4827686,67.24212177
AWI0005yhp,J231359.31+432422.5,348.497193,43.406252
AWI00019n8,J231510.53+620119.5,348.7938817,62.0221052 
AWI0002czc,J231554.38+650601.0,348.9766097,65.1002961
AWI00041wp,J232002.63+582544.8,350.010956,58.4291286
AWI0001qhe,J232109.30+632312.9,350.2887872,63.38693468
AWI00062kw,J232421.82+061110.7,351.0909464,6.186308867
AWI0002osa,J232530.22+665943.1,351.3759184,66.9953099
AWI0005c23,J232713.86+793231.0,351.8079629,79.54195428
AWI0005c23,J232713.86+793231.0,351.8079629,79.54195428 
AWI0005adj,J232857.57+751331.5,352.2398261,75.22541449
AWI00055qt,J233055.38+614904.4,352.7308,61.8179
AWI0003cni,J233243.99+603629.9,353.1833,60.60832
AWI0004naf,J233351.62+565920.8,353.4651064,56.98911959
AWI00041za,J233434.24+583231.4,353.6426703,58.5420644
AWI0002d03,J233455.36+654511.2,353.7306715,65.753135
AWI0005w4j,J233516.48+522027.2,353.818442,52.340954
AWI00067ap,J233731.06+483722.8,354.3794125,48.623015
AWI0005zf0,J233823.70+402915.6,354.5983506,40.48787843
AWI0001qjt,J234051.83+635305.6,355.2159656,63.8849155
AWI0005w4q,J234055.92+532420.8,355.2330256,53.405783
AWI0005zf1,J234100.52+355818.5,355.2522107,35.97182009
AWI00067au,J234100.67+472130.7,355.2527992,47.3585483 
AWI00008ye,J234354.33-324634.1,355.9763813,-32.77615872
AWI0005yi2,J234547.46+453046.9,356.447799,45.51304588
AWI0000ojv,J234708.47+153903.2,356.7852941,15.65090301
AWI0002d0r,J234724.99+663521.9,356.8541929,66.5894116
AWI0005zvz,J234736.07+343117.4,356.9003532,34.52152396
AWI0002oth,J234758.53+671745.8,356.9938993,67.2960681
AWI00019pb,J234810.63+632008.5,357.0443122,63.33571645
AWI00023jd,J234915.65+655554.6,357.315155,65.9318728
AWI0005w4y,J234951.65+520759.7,357.4652658,52.13326004
AWI0005yi5,J235034.15+430430.2,357.642281,43.07503
AWI00019pi,J235135.40+631323.1,357.8975455,63.22308992
AWI0002otr,J235154.48+672412.7,357.9770875,67.40352412
AWI0005w51,J235405.26+534253.2,358.5219691,53.71476037
AWI0005ae4,J235449.26+742436.2,358.7052345,74.41006923
AWI00062l3,J235537.71+081323.7,358.907194,8.22324319
AWI0002otz,J235538.65+672602.4,358.9111058,67.4340083
AWI0005mqv,J235610.82+722325.4,359.0451101,72.39038969
AWI0005ctn,J235628.08+831128.0,359.1176143,83.19114582
AWI0003cp6,J235652.35+611338.1,359.2181232,61.22726725
AWI00067b3,J235722.05+481651.6,359.3419,48.28103
