#Name, RA, DEC, MatchID, MatchRA, MatchDEC," Search Distance ("")", designation, ZooniverseID, glon, glat, w1mpro, w1sigmpro, w2mpro, w2sigmpro, w3mpro, w3sigmpro, w4mpro, w4sigmpro, j_m_2mass, j_msig_2mass, h_m_2mass, h_msig_2mass, k_m_2mass, k_msig_2mass, j_h, h_k, A_Vmag, A_B_V, A_Bmag, A_gMag, A_rMag, A_iMag, A_Verr, A_B_Verr, A_Berr, A_gErr, A_rErr, A_iErr, A_objid, A_dstArcSec, A_contamination, G_source_id, G_phot_g_mean_mag,,, G_parallax, G_parallax_error, G_pmra, G_pmra_error, G_pmdec, G_pmdec_error, G_objid, G_dstArcSec, G_contamination, P_gMeanPSFMag, P_gMeanPSFMagErr, P_iMeanPSFMag, P_iMeanPSFMagErr, P_rMeanPSFMag, P_rMeanPSFMagErr, P_yMeanPSFMag, P_yMeanPSFMagErr, P_zMeanPSFMag, P_zMeanPSFMagErr, P_nDetections, P_dstArcSec, P_contamination, T_id, T_pmRA, T_e_pmRA, T_pmDEC, T_e_pmDEC, T_PMflag, T_plx, T_e_plx, T_PARflag, T_dstArcSec, T_contamination, ZooniverseURL,,,,,,,,,,,,,,,,,,
#@string, ra, dec, int, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, int, string, float,,, float, float, float, float, float, float, string, float, int, float, float, float, float, float, float, float, float, float, float, int, float, int, string, float, float, float, float, string, float, float, string, float, int, string,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
Name,RA,DEC,MatchID,MatchRA,MatchDEC,dstArcSec,designation,ZooniverseID,glon,glat,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,j_h,h_k,A_Vmag,A_B_V,A_Bmag,A_gMag,A_rMag,A_iMag,A_Verr,A_B_Verr,A_Berr,A_gErr,A_rErr,A_iErr,A_objid,A_dstArcSec,A_contamination,G_source_id,G_phot_g_mean_mag,G_phot_g_mag_err,G_phot_g_mag_err_final,G_parallax,G_parallax_error,G_pmra,G_pmra_error,G_pmdec,G_pmdec_error,G_objid,G_dstArcSec,G_contamination,P_gMeanPSFMag,P_gMeanPSFMagErr,P_iMeanPSFMag,P_iMeanPSFMagErr,P_rMeanPSFMag,P_rMeanPSFMagErr,P_yMeanPSFMag,P_yMeanPSFMagErr,P_zMeanPSFMag,P_zMeanPSFMagErr,P_nDetections,P_dstArcSec,P_contamination,T_id,T_pmRA,T_e_pmRA,T_pmDEC,T_e_pmDEC,T_PMflag,T_plx,T_e_plx,T_PARflag,T_dstArcSec,T_contamination,ZooniverseURL,J_Bmag,J_Bmagerr,J_Vmag,J_Vmagerr,sdss_umag,sdss_uerr,sdss_gmag,sdss_gerr,sdss_rmag,sdss_rerr,sdss_imag,sdss_ierr,sdss_zmag,sdss_zerr,use_tycho,use_gaia,use_ps,use_sdss
AWI0005b5k,245.6039583,-23.49863889,279703,245.6039973,-23.4986613,0.151852514,J162224.95-232955.1,AWI0005b5k,353.1388238,18.1966448,9.102,0.024,8.456,0.021,6.43,0.019,4.499,0.04,11.113,0.024,10.068,0.023,9.576,0.021,1.045,0.492,17.126,0.497,17.624,17.475,15.788,14.41,0,0.163,-0.163,0,0,0.163,11493690,0.806675949,0,6.05E+18,14.75121478,0.007439876,0.012819975,NaN,NaN,NaN,NaN,NaN,NaN,6.05E+18,0.165607234,0,17.549,0.006056,14.5009,0.01207,15.8915,0.02948,12.9006,0.007179,13.5455,0.029507,49,0.160040808,19,202875079,3.1,3.2,-25.8,4.7,ucac4,NaN,NaN,,0.2468172,0,https://talk.diskdetective.org/#/subjects/AWI0005b5k,17.3,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI00025ny,246.0777083,-43.25458333,57274,246.0777326,-43.2545993,0.085744849,J162418.65-431516.5,AWI00025ny,338.7349557,4.3391228,6.158,0.043,6.164,0.022,5.495,0.015,4.857,0.026,8.237,0.021,6.956,0.034,6.381,0.02,1.281,0.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,5.99E+18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.99E+18,10.63314091,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223464947,-24.9,5.7,6.5,5.6,ucac4,NaN,NaN,,0.106956567,0,https://talk.diskdetective.org/#/subjects/AWI00025ny,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,FALSE,FALSE,FALSE
AWI00000lj,246.9758333,6.244805556,252977,246.9758608,6.244816,0.105239376,J162754.20+061441.3,AWI00000lj,21.0897781,34.6223132,7.201,0.028,7.245,0.019,6.658,0.017,5.996,0.047,8.51,0.026,7.606,0.031,7.305,0.026,0.904,0.301,12.581,1.638,14.219,13.347,12,10.575,0.118,0.135,0.065,0.067,0.121,0.116,38222913,0.097202635,0,4.44E+18,11.15249195,0.004557177,0.01139157,NaN,NaN,NaN,NaN,NaN,NaN,4.44E+18,0.040871275,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46,0.040818794,35,318947346,-9.7,2.7,4.8,6,ucac4,NaN,NaN,,0.173837528,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI0005b80,247.3860833,-25.72480556,248088,247.3861139,-25.7248144,0.104121585,J162932.66-254329.3,AWI0005b80,352.5188455,15.5081001,9.185,0.023,8.873,0.02,6.814,0.016,4.335,0.028,10.982,0.023,10.025,0.022,9.599,0.021,0.957,0.426,16.08,1.615,17.695,16.986,15.075,13.86,0.079,0.183,0.166,0.102,0.086,0.042,12548005,0.341451254,0,6.05E+18,14.27883234,0.006913147,0.012521645,NaN,NaN,NaN,NaN,NaN,NaN,6.05E+18,0.17259471,2,16.8779,0.005404,13.8282,0.003593,15.0726,0.005175,12.6186,0.005722,13.0779,0.003351,61,0.166308145,17,175864825,-4.6,12.3,-22.3,7.5,ucac4,NaN,NaN,,0.201606695,0,https://talk.diskdetective.org/#/subjects/AWI0005b80,17.81,0.21,16.1,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005b88,247.64125,-24.46847222,275663,247.6412515,-24.4684725,0.00501572,J163033.90-242806.5,AWI0005b88,353.6618425,16.1581782,9.964,0.022,9.612,0.019,7.921,0.024,5.963,0.059,11.625,0.026,10.762,0.024,10.36,0.02,0.863,0.402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,6.05E+18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.05E+18,4.971713857,0,18.2701,0.024473,14.7197,0.006362,16.6691,0.007628,13.2172,0.005317,13.7629,0.008111,69,0.071353624,28,323119404,4.4,5.9,-19,6.2,ucac4,NaN,NaN,,0.250348163,0,https://talk.diskdetective.org/#/subjects/AWI0005b88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,FALSE,FALSE,FALSE
AWI000034n,250.08875,7.834666667,266206,250.0887684,7.8346922,0.112940213,J164021.30+075004.8,AWI0005dhk,24.5193867,32.6423438,6.773,0.038,6.751,0.021,6.163,0.015,5.496,0.037,8.131,0.026,7.179,0.031,6.889,0.017,0.952,0.29,13.233,1.599,14.832,13.924,12.575,10.67,0.194,0.253,0.162,0.198,0.206,0.164,38494658,0.016964676,0,4.45E+18,11.27415975,0.005499372,0.011800131,NaN,NaN,NaN,NaN,NaN,NaN,4.45E+18,0.071885158,0,14.161,0.006127,10.9014,0.063958,12.4791,0.001,11.136,0.140894,11.1875,0.416592,17,0.033765818,44,291346700,-2.5,1.9,-6.2,2.3,ucac4,NaN,NaN,,0.050395254,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI0005gnp,251.4199583,-31.04072222,342982,251.4199697,-31.0407391,0.070149854,J164540.79-310226.6,AWI0005gnp,350.737994,9.3587232,8.182,0.024,8.226,0.022,8.187,0.023,6.072,0.051,8.572,0.023,8.34,0.055,8.268,0.031,0.232,0.072,99.999,99.999,10.256,10.078,99.999,99.999,9.999,9.999,0.025,0.078,9.999,9.999,16774465,0.153183897,0,6.03E+18,9.477591871,0.001827136,0.010598982,7.291625006,0.232251791,-14.61348409,1.695416532,-26.32217473,1.354249235,6.03E+18,0.172855633,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,0.172722624,24,96351492,-14.6135,1.69542,-26.3222,1.35425,tgas,7.29163,0.232252,tgas,0.288771961,0,https://talk.diskdetective.org/#/subjects/AWI0005gnp,10.266,0.057,9.668,0.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI00057qr,251.4518333,-26.64947222,233189,251.4518704,-26.649497,0.148931568,J164548.44-263858.1,AWI00057qr,354.211812,12.1224316,6.92,0.036,6.934,0.022,6.836,0.017,5.829,0.053,6.943,0.018,6.979,0.038,6.919,0.024,-0.036,0.06,7.042,0.022,7.064,7.159,7.166,7.341,0,0,0,0,0,0,12780045,0.106696226,0,6.03E+18,7.046613322,0.000627301,0.010459135,9.320489818,0.333727877,-18.32387866,0.034633597,-31.8338992,0.026539546,6.03E+18,0.203633563,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0.203429307,90,409228490,-18.3239,0.0346336,-31.8339,0.0265395,tgas,9.32049,0.333728,tgas,0.322122775,0,https://talk.diskdetective.org/#/subjects/AWI00057qr,7.064,0.02,7.02,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI000047d,252.1558333,35.20258333,295656,252.155852,35.2026051,0.095684063,J164837.40+351209.3,AWI0005dhx,57.6088106,39.3592973,8.592,0.023,7.763,0.021,5.66,0.014,4.652,0.024,9.984,0.024,9.616,0.032,9.432,0.022,0.368,0.184,11.147,0.586,11.733,11.391,10.947,10.76,0.069,0.073,0.025,0.086,0.007,0.01,49911733,0.070515522,0,1.33E+18,10.89853785,0.001646796,0.010569387,0.660929216,0.320571435,-2.816873939,0.992702962,1.309681136,0.847500979,1.33E+18,0.107178254,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75,0.206321414,36,284856863,-2.81687,0.992703,1.30968,0.847501,tgas,0.660929,0.320571,tgas,0.028173672,0,https://talk.diskdetective.org/#/subjects/AWI0005dhx,11.709,0.105,11.129,0.067,15.376,0.017,11.535,0.001,10.997,0.00049,10.858,0.001,13.654,0.016,TRUE,FALSE,FALSE,FALSE
AWI00004o8,253.0202083,14.97422222,278161,253.0202436,14.9742361,0.132433787,J165204.85+145827.2,AWI0005di7,33.6689465,33.0665199,6.561,0.034,6.551,0.021,6.519,0.017,6.08,0.053,6.504,0.034,6.534,0.033,6.55,0.018,-0.03,-0.016,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,42545074,0.044288627,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0.232713398,53,392471860,17,0.4,5,0.4,tycho2,7.21,0.79,hip,0.232713398,0,https://talk.diskdetective.org/#/subjects/AWI0005di7,6.473,0.018,6.488,0.01,8.013,0.00049,10.524,0.005,10.679,0.005,10.477,0.005,7.497,0.00049,TRUE,FALSE,FALSE,FALSE
AWI000028h,253.985875,24.265,273024,253.9859014,24.2650147,0.101526579,J165556.61+241554.0,AWI000028h,44.6105267,35.3929076,11.676,0.022,11.467,0.022,9.595,0.039,7.09,0.095,12.414,0.026,11.953,0.032,11.854,0.023,0.461,0.099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4.57E+18,13.85207412,0.000413763,0.010448502,NaN,NaN,NaN,NaN,NaN,NaN,4.57E+18,0.353599315,1,14.5627,0.004355,13.6677,0.004981,13.9466,0.003471,13.4628,0.002506,13.5507,0.006202,83,0.341184769,17,458581170,-7.4,2.4,-18,2.6,ucac4,NaN,NaN,,0.238935633,0,https://talk.diskdetective.org/#/subjects/AWI000028h,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI00005ko,254.8358333,13.20536111,278026,254.8358653,13.2053756,0.123583796,J165920.60+131219.3,AWI00005ko,32.5810847,30.7476647,10.978,0.023,10.546,0.019,9.15,0.032,6.782,0.067,13.078,0.025,12.307,0.015,11.744,0.024,0.771,0.563,99.999,99.999,99.999,15.48,14.788,14.431,9.999,9.999,9.999,-0.03,0,0.04,41868275,2.601633684,0,4.54E+18,14.68128498,0.001861084,0.010604887,NaN,NaN,NaN,NaN,NaN,NaN,4.54E+18,0.187809835,2,15.3649,0.002433,14.5466,0.010422,14.7559,0.006292,14.2083,0.015104,14.4515,0.007162,88,0.186803314,30,141919238,-3.9,5.9,2.1,5.7,ucac4,NaN,NaN,,0.015139309,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI0005bew,256.9050417,-6.435333333,262904,256.9050555,-6.4353551,0.092677798,J170737.21-062607.2,AWI0005bew,14.4834863,19.6301906,7.542,0.025,7.377,0.02,6.509,0.016,5.968,0.047,8.208,0.026,7.887,0.049,7.721,0.024,0.321,0.166,10.164,0.877,11.041,10.637,99.999,99.999,0.044,0.062,0.043,0.057,9.999,9.999,1323753,0.071519596,0,4.36E+18,9.72949217,0.001376247,0.010530625,2.012393724,0.231215099,3.071927074,2.789363303,-7.61784473,2.236999493,4.36E+18,0.073007641,1,10.5534,0.044293,9.57996,0.024499,10.381,0.001,9.87367,0.378302,10.8769,0.001,14,0.073008249,47,145474055,3.07193,2.78936,-7.61784,2.237,tgas,2.01239,0.231215,tgas,0.18283331,0,https://talk.diskdetective.org/#/subjects/AWI0005bew,11.063,0.077,10.235,0.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005844,257.6829583,-22.00463889,265292,257.6829833,-22.0046545,0.100512461,J171043.91-220016.7,AWI0005844,1.4753366,10.3802581,7.849,0.023,7.788,0.02,7.028,0.017,5.008,0.04,8.103,0.021,8.028,0.044,7.9,0.017,0.075,0.128,8.849,0.366,9.216,8.945,8.867,8.939,0,0,0,0,0,0,11630943,0.323640588,0,4.12E+18,8.813347503,0.000645619,0.01046025,6.545755908,0.259840972,-4.813725954,0.776771965,-21.44077612,0.775498389,4.12E+18,0.111689299,3,9.14653,0.001,NaN,NaN,10.3927,0.001,8.70161,0.084176,9.45125,0.039036,17,1.159945345,64,101375778,-4.81373,0.776772,-21.4408,0.775498,tgas,6.54576,0.259841,tgas,0.19210129,1,https://talk.diskdetective.org/#/subjects/AWI0005844,9.304,0.032,8.937,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005paa,258.282625,-53.408,348651,258.2826562,-53.4080015,0.06717279,J171307.83-532428.8,AWI0005paa,336.1573388,-8.3634877,6.803,0.034,6.847,0.019,4.639,0.014,3.321,0.023,8.12,0.02,7.255,0.027,6.946,0.024,0.865,0.309,12.698,1.797,14.495,13.505,12.025,10.455,0.054,0.074,0.05,0.015,0.043,0.192,25382824,0.345804477,0,5.92E+18,11.19994463,0.009804869,0.014322551,NaN,NaN,NaN,NaN,NaN,NaN,5.92E+18,0.08597021,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,213706676,3.5,2.9,2.1,2.9,ucac4,NaN,NaN,,0.070974944,1,https://talk.diskdetective.org/#/subjects/AWI0005paa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI00002yt,260.031375,35.68433333,279899,260.0313822,35.6843508,0.066310915,J172007.53+354103.6,AWI0005djv,59.5669621,33.1232551,7.248,0.03,7.279,0.02,7.259,0.017,6.808,0.07,7.496,0.02,7.324,0.017,7.277,0.021,0.172,0.047,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,49934254,0.237790011,0,1.34E+18,8.155897595,0.000689807,0.01046307,9.875830678,0.225170583,8.646049574,0.066399016,21.47396814,0.077784945,1.34E+18,0.065167489,0,8.26514,0.001,8.75169,0.039514,NaN,NaN,8.13198,0.001,NaN,NaN,8,0.065175977,89,9703636,8.64605,0.066399,21.474,0.0777849,tgas,9.87583,0.225171,tgas,0.272166665,0,https://talk.diskdetective.org/#/subjects/AWI0005djv,8.675,0.023,8.272,0.012,9.741,0.00049,8.372,0.00049,9.01,0.00049,7.983,0.00049,8.247,0.00049,TRUE,FALSE,FALSE,FALSE
AWI0005igi,261.217625,-18.85930556,345918,261.2176653,-18.8593131,0.139952117,J172452.23-185133.5,AWI0005igi,6.0021118,9.3936079,7.289,0.026,7.307,0.02,7.25,0.018,5.294,0.036,7.57,0.024,7.366,0.031,7.29,0.024,0.204,0.076,8.464,0.472,8.935,9.391,8.379,8.314,0,0,0,1.089,0,0,846849,0.200744043,0,4.12E+18,8.334688657,0.001225122,0.010511942,10.19228731,0.263695749,-3.825554879,0.071701933,-31.24176757,0.057359801,4.12E+18,0.142129015,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,0.141966179,66,183923958,-3.82555,0.0717019,-31.2418,0.0573598,tgas,10.1923,0.263696,tgas,0.327705799,0,https://talk.diskdetective.org/#/subjects/AWI0005igi,8.962,0.026,8.5,0.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005bjo,261.89175,-2.115777778,257083,261.8917911,-2.1157861,0.150863925,J172734.02-020656.8,AWI0005bjo,21.0747006,17.5431664,10.187,0.023,9.438,0.022,7.526,0.019,6.108,0.068,12.526,0.023,11.907,0.025,11.498,0.025,0.619,0.409,15.104,1.359,16.463,15.828,14.688,14.213,0.03,0.089,0.084,0.047,0.096,0.054,4606528,0.064477525,0,4.37E+18,14.49446865,0.002333597,0.010697929,NaN,NaN,NaN,NaN,NaN,NaN,4.37E+18,0.107422736,0,15.6894,0.004605,14.2165,0.005039,14.7192,0.019185,13.7848,0.007669,13.9545,0.005223,64,0.104906138,16,125280768,-0.8,3.3,-7.1,3.3,ucac4,NaN,NaN,,0.159005732,0,https://talk.diskdetective.org/#/subjects/AWI0005bjo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI0005bk4,262.4345,-6.227916667,225673,262.4345047,-6.227922,0.025525618,J172944.28-061340.5,AWI0005bk4,17.6385647,15.0279336,7.973,0.023,7.979,0.019,6.151,0.015,5.115,0.033,9.808,0.027,8.666,0.033,8.252,0.034,1.142,0.414,15.165,2.049,17.214,16.415,14.383,12.625,0.043,0.104,0.095,0.312,0.348,0.216,1503469,0.273911885,0,4.36E+18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.36E+18,14.10225739,0,15.8906,0.025886,NaN,NaN,14.215,0.011009,NaN,NaN,NaN,NaN,84,0.138048531,38,2868973,-4.3,4.3,4.1,4.3,ucac4,NaN,NaN,,0.177964504,0,https://talk.diskdetective.org/#/subjects/AWI0005bk4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,FALSE,FALSE,FALSE
AWI00000om,262.873625,60.19891667,280691,262.8736448,60.1989369,0.08099771,J173129.67+601156.1,AWI00000om,89.023431,33.1520035,7.941,0.024,8.081,0.02,7.83,0.017,6.819,0.059,8.89,0.023,8.182,0.021,7.996,0.027,0.708,0.186,11.212,1.515,12.727,12,10.76,10.233,0.042,0.111,0.102,0.077,0.033,0.131,58336912,0.034399838,0,1.44E+18,10.71221378,0.000949839,0.010483425,0.514714945,0.754823255,-2.733260664,4.147336509,-10.66362689,3.591176102,1.44E+18,0.072903531,0,12.1858,0.001,10.4555,0.058902,10.9976,0.036272,10.6505,0.093779,10.5573,0.002829,48,0.197068691,43,219763663,-2.73326,4.14734,-10.6636,3.59118,tgas,0.514715,0.754823,tgas,0.058578685,0,,12.498,0.217,11.178,0.093,16.417,0.01,12.262,0.001,10.848,0.001,10.396,0.001,10.831,0.002,TRUE,FALSE,FALSE,FALSE
AWI00000to,263.227875,40.72008333,238075,263.2279059,40.7201037,0.111731377,J173254.69+404312.3,AWI00001l8,65.983085,31.6070075,10.202,0.024,10.238,0.02,9.8,0.039,7.28,0.109,10.541,0.02,10.29,0.02,10.222,0.017,0.251,0.068,11.759,0.595,12.355,12.038,11.609,11.48,0.113,0.148,0.096,0.111,0.072,0.109,51662886,0.110262839,0,1.35E+18,11.4972824,0.001179946,0.010506773,1.848310454,0.280038569,-8.6846959,0.810363182,12.70517562,0.905397952,1.35E+18,0.042733047,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76,0.205353144,84,88893222,-8.6847,0.810363,12.7052,0.905398,tgas,1.84831,0.280039,tgas,0.245214147,0,,11.934,0.168,11.384,0.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI00001l8,264.6370833,42.85358333,283705,264.6370876,42.8535944,0.041400731,J173832.90+425112.9,AWI0005dkx,68.6541557,30.940782,7.012,0.032,7.028,0.019,6.38,0.015,5.761,0.042,8.223,0.02,7.406,0.024,7.098,0.021,0.817,0.308,13.585,1.366,14.951,14.094,12.897,10.94,0.092,0.122,0.08,0.051,0.125,0.06,52342967,0.149068475,0,1.35E+18,11.66810976,0.016841095,0.019814704,NaN,NaN,NaN,NaN,NaN,NaN,1.35E+18,0.094638034,0,14.4999,0.010384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31,0.035657578,43,164284028,-1.1,1.8,-11.7,2.2,ucac4,NaN,NaN,,0.193565607,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI0005bow,269.7969583,13.90494444,263645,269.7969832,13.9049559,0.096186127,J175911.27+135417.8,AWI0005bow,39.796554,17.7482192,7.716,0.024,7.624,0.019,7.037,0.017,6.142,0.054,7.768,0.02,7.772,0.018,7.737,0.029,-0.004,0.035,7.98,0.012,7.992,8.098,8.082,8.268,0,0,0,0,0,0,40881760,0.095449426,0,4.50E+18,8.010610625,0.000810074,0.010471687,2.284565785,0.286269722,-0.667310914,0.039078404,-8.260759854,0.038795384,4.50E+18,0.054089306,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,0.054128613,62,5350688,-0.667311,0.0390784,-8.26076,0.0387954,tgas,2.28457,0.28627,tgas,0.241682307,0,https://talk.diskdetective.org/#/subjects/AWI0005bow,8.04,0.02,8.024,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005d5p,270.628,58.62733333,302916,270.6280043,58.6273345,0.009087699,J180230.72+583738.4,AWI0005d5p,87.2904558,29.1752073,6.549,0.042,6.571,0.02,6.584,0.015,6.101,0.037,6.637,0.046,6.626,0.033,6.584,0.027,0.011,0.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,7.62288,0.049263,7.07174,0.002682,NaN,NaN,NaN,NaN,10,0.390653746,92,383623835,-11.9,0.9,24.3,1,tycho2,11.2,0.49,hip,0.259933192,0,https://talk.diskdetective.org/#/subjects/AWI0005d5p,6.983,0.02,6.858,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005bps,271.3897917,18.44552778,279452,271.3898237,18.4455319,0.110397389,J180533.55+182643.9,AWI0005bps,44.8122006,18.1892786,7.9,0.023,7.932,0.021,7.839,0.019,7.206,0.103,7.952,0.019,7.938,0.024,7.93,0.023,0.014,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,4.53E+18,8.187385409,0.001641027,0.010568489,5.237884986,0.384036631,-11.31305854,0.045163833,-8.865053452,0.042432915,4.53E+18,0.075282927,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,0.075145931,64,135447637,-11.3131,0.0451638,-8.86505,0.0424329,tgas,5.23788,0.384037,tgas,0.243507131,0,https://talk.diskdetective.org/#/subjects/AWI0005bps,8.291,0.023,8.171,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI00059aj,271.547375,3.977916667,218888,271.5474132,3.9779303,0.145703755,J180611.37+035840.5,AWI00059aj,31.3223495,11.8755689,8.856,0.022,8.763,0.018,7.198,0.018,6.254,0.064,10.363,0.027,9.459,0.023,9.132,0.024,0.904,0.327,14.684,1.696,16.38,15.552,14.057,12.607,0,0,0,0.108,0.129,0.087,37783127,0.483441208,0,4.47E+18,13.17644341,0.007919974,0.013104426,NaN,NaN,NaN,NaN,NaN,NaN,4.47E+18,0.04643972,0,15.2932,0.004232,NaN,NaN,13.9349,0.001699,NaN,NaN,NaN,NaN,74,0.053549329,31,390570075,-2.3,5.7,0.2,5.9,ucac4,NaN,NaN,,0.074427688,0,https://talk.diskdetective.org/#/subjects/AWI00059aj,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
